blockId,x,y,z,faces
minecraft:air,1,1,7,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,1,8,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,1,9,N:0|S:1|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,1,1,10,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,1,11,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,1,12,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,1,13,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,2,1,0,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,1,1,N:0|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,1,2,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,3,N:0|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,4,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,5,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,6,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,7,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,8,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,9,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,10,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,1,11,N:0|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,1,12,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:short_grass,2,1,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,1,14,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:leaf_litter,3,1,0,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,3,1,1,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,1,2,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,1,3,N:0|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,1,4,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,3,1,5,N:0|S:1|E:1|W:0|U:0|D:1|shape:SLAB_TOP|facing:none|half:none
minecraft:dark_oak_slab,3,1,6,N:0|S:1|E:0|W:0|U:0|D:1|shape:SLAB_TOP|facing:none|half:none
minecraft:dark_oak_slab,3,1,7,N:0|S:1|E:0|W:0|U:0|D:1|shape:SLAB_TOP|facing:none|half:none
minecraft:dark_oak_slab,3,1,8,N:0|S:1|E:0|W:0|U:0|D:1|shape:SLAB_TOP|facing:none|half:none
minecraft:dark_oak_slab,3,1,9,N:0|S:1|E:0|W:1|U:0|D:1|shape:SLAB_TOP|facing:none|half:none
minecraft:air,3,1,10,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,1,11,N:0|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,1,12,N:0|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,1,13,N:0|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,1,14,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,1,0,N:0|S:1|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,4,1,1,N:0|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,4,1,2,N:0|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,1,3,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,4,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,5,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,6,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,7,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,8,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,9,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,1,11,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,4,1,12,N:0|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,4,1,13,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,4,1,14,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,5,1,0,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,5,1,1,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,5,1,2,N:0|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,1,3,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,4,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,11,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,5,1,12,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,1,13,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,1,14,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,0,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,6,1,1,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,6,1,2,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,6,1,3,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,4,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,11,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,6,1,12,N:0|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,13,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:leaf_litter,7,1,0,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,1,1,N:0|S:1|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,7,1,2,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,1,3,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,4,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,11,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,12,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,1,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:leaf_litter,8,1,0,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,1,N:0|S:1|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,8,1,2,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,1,3,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,4,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,1,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,11,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,8,1,12,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,1,13,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,0,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,1,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:mossy_cobblestone,9,1,2,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,1,3,N:0|S:1|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,9,1,4,N:0|S:1|E:1|W:1|U:1|D:0|shape:STAIR|facing:east|half:bottom
minecraft:air,9,1,5,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,1,11,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,9,1,12,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,1,13,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,0,N:0|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,10,1,1,N:0|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,1,2,N:0|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,1,3,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,10,1,4,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,1,5,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,6,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,8,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,11,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,1,12,N:0|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,10,1,13,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,1,14,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,1,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,1,1,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:mossy_cobblestone,11,1,2,N:0|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,1,3,N:0|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,4,N:0|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,5,N:0|S:1|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,6,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,7,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,8,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,9,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,1,10,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,1,11,N:0|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,1,12,N:0|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,1,13,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,1,0,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,12,1,1,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,1,2,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,3,N:0|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,4,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,5,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,6,N:0|S:1|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,7,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,8,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,9,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,10,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,12,1,11,N:0|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,12,1,12,N:0|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,12,1,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,13,1,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,1,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,2,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,3,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,13,1,4,N:0|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,5,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,6,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,7,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,13,1,8,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,13,1,9,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,13,1,10,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,13,1,11,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:short_grass,13,1,12,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,13,N:0|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,0,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,1,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,2,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,3,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,4,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,8,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,14,1,9,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,10,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:short_grass,14,1,11,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,12,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,1,14,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,2,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,3,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,4,N:0|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,0,2,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,7,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,9,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,10,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,0,2,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,2,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,1,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,3,N:1|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,1,2,4,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,2,5,N:1|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,2,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,7,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,2,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,9,N:1|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,1,2,10,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,2,11,N:1|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,2,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,2,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,2,N:1|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,3,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,4,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,5,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,6,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,7,N:0|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,8,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,9,N:0|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,10,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,2,2,11,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,2,12,N:1|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,2,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,2,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,0,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,1,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,2,2,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,2,3,N:0|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,4,N:1|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,5,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,6,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,2,7,N:0|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
